13700,0.059056,0.111988
13800,0.059979,0.113347
13900,0.061069,0.120112
14000,0.061548,0.116920
14100,0.062585,0.118514
14200,0.063328,0.120267
14300,0.064482,0.121749
14400,0.065052,0.123354
14500,0.066072,0.125271
14600,0.066901,0.127304
14700,0.067820,0.128763
14800,0.069175,0.131786
14900,0.070587,0.135485
15000,0.071587,0.135475
15100,0.072593,0.137553
15200,0.072812,0.139292
15300,0.074693,0.140075
15400,0.075180,0.143270
15500,0.076009,0.148135
15600,0.077251,0.173254
15700,0.082714,0.148559
15800,0.080498,0.155563
15900,0.081883,0.151727
16000,0.081464,0.156428
16100,0.083690,0.157984
16200,0.084172,0.158881
16300,0.085251,0.161663
16400,0.085545,0.163203
16500,0.086492,0.162583
16600,0.090077,0.166684
16700,0.090232,0.170340
16800,0.090453,0.173594
16900,0.095137,0.180928
17000,0.092991,0.176286
17100,0.094717,0.178517
17200,0.094452,0.176703
17300,0.094184,0.196583
17400,0.111647,0.190581
17500,0.098942,0.184604
17600,0.100612,0.185139
17700,0.100594,0.186245
17800,0.100008,0.188718
17900,0.101045,0.190872
18000,0.102065,0.194093
18100,0.103143,0.195337
18200,0.104256,0.197396
18300,0.106924,0.202388
18400,0.106882,0.201273
18500,0.113231,0.218194
18600,0.114643,0.218329
18700,0.119355,0.217901
18800,0.117496,0.212776
18900,0.112528,0.213275
19000,0.114151,0.240168
19100,0.146877,0.220661
19200,0.119331,0.220935
19300,0.117302,0.221664
19400,0.118366,0.224401
19500,0.119840,0.228476
19600,0.120710,0.229273
19700,0.124589,0.235075
19800,0.129707,0.243385
19900,0.130938,0.263849
20000,0.130723,0.252989
20100,0.133807,0.252069
20200,0.132065,0.243705
20300,0.129118,0.253882
20400,0.131010,0.247638
20500,0.151680,0.265215
20600,0.142864,0.271329
20700,0.146100,0.279432
20800,0.145491,0.275355
20900,0.161605,0.284961
21000,0.149256,0.306931
21100,0.185369,0.284599
21200,0.151180,0.287045
21300,0.150567,0.287008
21400,0.154197,0.302164
21500,0.155769,0.294464
21600,0.157558,0.297985
21700,0.161952,0.305844
21800,0.157983,0.300102
21900,0.160641,0.302701
22000,0.162320,0.310797
22100,0.208402,0.400083
22200,0.205035,0.370308
22300,0.208612,0.324815
22400,0.170000,0.316750
22500,0.183023,0.317451
22600,0.164546,0.304845
22700,0.164277,0.308737
22800,0.164245,0.310055
22900,0.165143,0.315610
23000,0.167628,0.319578
23100,0.170018,0.323184
23200,0.171139,0.325110
23300,0.172311,0.326561
23400,0.173650,0.343473
23500,0.175696,0.333376
23600,0.183822,0.363724
23700,0.178446,0.342243
23800,0.181577,0.346639
23900,0.181641,0.348199
24000,0.185903,0.357094
24100,0.184835,0.351297
24200,0.185743,0.352059
24300,0.186514,0.357887
24400,0.189175,0.360749
24500,0.190674,0.360715
24600,0.191573,0.376189
24700,0.210110,0.398585
24800,0.214560,0.395378
24900,0.204145,0.438420
25000,0.208488,0.398984
25100,0.213322,0.385715
25200,0.214835,0.464273
25300,0.225712,0.451239
25400,0.216707,0.448818
25500,0.254473,0.441508
25600,0.220680,0.405180
25700,0.210508,0.399436
25800,0.215017,0.400210
25900,0.214420,0.404926
26000,0.212612,0.406293
26100,0.216239,0.410881
26200,0.216603,0.414622
26300,0.230503,0.417307
26400,0.225604,0.418485
26500,0.228113,0.429127
26600,0.224661,0.426934
26700,0.225155,0.429390
26800,0.228492,0.435861
26900,0.229479,0.435430
27000,0.232935,0.455093
27100,0.232625,0.459165
27200,0.239353,0.458355
27300,0.236839,0.454380
27400,0.239724,0.454979
27500,0.253846,0.463991
27600,0.241845,0.470443
27700,0.246541,0.465667
27800,0.249494,0.468169
27900,0.252748,0.472315
28000,0.250556,0.477286
28100,0.250621,0.476527
28200,0.253417,0.476084
28300,0.264390,0.506703
28400,0.258995,0.491553
28500,0.261744,0.500692
28600,0.265138,0.487467
28700,0.262880,0.496185
28800,0.265970,0.502678
28900,0.289287,0.505476
29000,0.276300,0.521157
29100,0.276495,0.521654
29200,0.274912,0.518551
29300,0.278800,0.518763
29400,0.282984,0.527884
29500,0.288860,0.527752
29600,0.283512,0.530351
29700,0.284716,0.535566
29800,0.289819,0.561384
29900,0.285947,0.540570
30000,0.291188,0.547563
30100,0.292357,0.556128
30200,0.290795,0.549961
30300,0.292958,0.554571
30400,0.294347,0.676892
30500,0.329035,0.575414
30600,0.299931,0.566132
30700,0.303068,0.582024
30800,0.307897,0.573057
30900,0.320149,0.585766
31000,0.312446,0.592358
31100,0.309743,0.587719
31200,0.309627,0.587524
31300,0.315174,0.594763
31400,0.315104,0.611096
31500,0.317588,0.608763
31600,0.319464,0.603799
31700,0.340449,0.624847
